Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
17518,426,2,329.42,1,3,2,6,At Risk,0
17519,17,15,4774.17,5,5,5,15,Champions,1
17520,54,1,546.81,4,2,2,8,New / Potential,0
17521,30,5,1278.06,4,4,4,12,Champions,1
17522,2,5,1070.71,5,4,3,12,Loyal Customers,1
17523,11,4,652.74,5,4,3,12,Loyal Customers,1
17524,361,3,539.14,2,3,2,7,At Risk,0
17525,360,3,1161.9,2,3,3,8,At Risk,0
17526,5,12,3939.24,5,5,5,15,Champions,1
17527,54,4,939.37,4,4,3,11,Loyal Customers,0
17528,1,8,3628.5,5,5,5,15,Champions,1
17529,610,2,1240.25,1,3,4,8,At Risk,0
17530,1,12,2791.69,5,5,4,14,Champions,1
17531,190,3,1266.82,2,3,4,9,At Risk,0
17532,386,1,65.34,2,2,1,5,Other,0
17533,435,1,34.8,1,2,1,4,Other,0
17534,54,5,1668.83,4,4,4,12,Champions,1
17535,280,1,164.4,2,2,1,5,Other,0
17536,177,3,364.83,3,3,2,8,Other,0
17537,30,2,887.6700000000001,4,3,3,10,Other,0
17538,26,1,98.42,4,2,1,7,New / Potential,0
17539,618,4,1176.84,1,4,3,8,At Risk,0
17540,25,6,1590.6000000000001,4,4,4,12,Champions,1
17541,510,1,119.86,1,2,1,4,Other,0
17542,270,3,340.85,2,3,2,7,At Risk,0
17543,550,1,120.05,1,2,1,4,Other,0
17544,390,3,944.82,2,3,3,8,At Risk,0
17545,43,6,1409.8600000000001,4,4,4,12,Champions,1
17547,376,2,727.85,2,3,3,8,At Risk,0
17548,234,4,731.26,2,4,3,9,At Risk,0
17549,24,2,148.86,4,3,1,8,Other,0
17550,197,9,2506.64,2,5,4,11,At Risk,1
17551,359,1,290.34,2,2,2,6,Other,0
17552,60,12,2786.77,3,5,4,12,Loyal Customers,1
17553,130,4,3757.6,3,4,5,12,Loyal Customers,1
17554,1,5,1952.45,5,4,4,13,Champions,1
17555,20,5,1045.74,4,4,3,11,Loyal Customers,1
17556,206,2,300.67,2,3,2,7,At Risk,0
17557,14,4,575.46,5,4,2,11,Loyal Customers,1
17558,393,1,259.17,2,2,1,5,Other,0
17559,513,1,167.62,1,2,1,4,Other,0
17560,95,8,1895.8,3,5,4,12,Loyal Customers,1
17561,19,4,703.02,5,4,3,12,Loyal Customers,1
17562,14,7,1122.38,5,4,3,12,Loyal Customers,1
17563,578,2,392.38,1,3,2,6,At Risk,0
17564,24,3,454.01,4,3,2,9,Other,0
17565,587,1,131.83,1,2,1,4,Other,0
17566,8,2,869.77,5,3,3,11,Other,1
17567,7,9,4838.08,5,5,5,15,Champions,1
17568,633,1,374.45,1,2,2,5,Other,0
17569,332,1,344.14,2,2,2,6,Other,0
17570,382,1,100.0,2,2,1,5,Other,0
17571,50,5,1630.91,4,4,4,12,Champions,1
17572,71,10,652.21,3,5,3,11,Loyal Customers,1
17573,29,3,380.6,4,3,2,9,Other,0
17574,243,1,185.65,2,2,1,5,Other,0
17575,667,1,171.7,1,2,1,4,Other,0
17576,8,41,8711.95,5,5,5,15,Champions,1
17577,645,2,348.75,1,3,2,6,At Risk,0
17578,218,7,1047.33,2,4,3,9,At Risk,0
17579,5,4,753.28,5,4,3,12,Loyal Customers,1
17580,253,5,541.02,2,4,2,8,At Risk,0
17581,1,43,17951.17,5,5,5,15,Champions,1
17582,236,5,1446.95,2,4,4,10,At Risk,0
17583,560,1,135.95,1,2,1,4,Other,0
17584,7,6,5309.42,5,4,5,14,Champions,1
17585,109,7,2064.71,3,4,4,11,Loyal Customers,1
17586,619,1,167.4,1,2,1,4,Other,0
17587,628,1,176.71,1,2,1,4,Other,0
17588,100,7,2939.55,3,4,5,12,Loyal Customers,1
17589,60,18,13837.94,3,5,5,13,Loyal Customers,1
17590,2,3,1468.02,5,3,4,12,High Value Customers,1
17591,73,8,2339.32,3,5,4,12,Loyal Customers,1
17592,739,1,148.3,1,2,1,4,Other,0
17593,4,11,8092.32,5,5,5,15,Champions,1
17594,85,4,2497.88,3,4,4,11,Loyal Customers,1
17595,12,2,386.69,5,3,2,10,Other,0
17596,23,13,4491.46,4,5,5,14,Champions,1
17597,214,5,3484.09,2,4,5,11,At Risk,1
17598,381,1,409.98,2,2,2,6,Other,0
17599,478,1,52.05,1,2,1,4,Other,0
17600,18,1,161.67000000000002,5,2,1,8,New / Potential,0
17601,239,2,413.08,2,3,2,7,At Risk,0
17602,2,14,7354.43,5,5,5,15,Champions,1
17603,78,4,1788.38,3,4,4,11,Loyal Customers,1
17604,217,6,942.38,2,4,3,9,At Risk,0
17605,590,1,160.75,1,2,1,4,Other,0
17606,737,1,87.30000000000001,1,2,1,4,Other,0
17607,376,1,333.81,2,2,2,6,Other,0
17608,33,4,488.06,4,4,2,10,Loyal Customers,0
17609,41,11,1887.8999999999999,4,5,4,13,Champions,1
17610,540,5,1511.94,1,4,4,9,At Risk,0
17611,7,28,8337.53,5,5,5,15,Champions,1
17612,53,18,5394.86,4,5,5,14,Champions,1
17613,23,14,4544.55,4,5,5,14,Champions,1
17614,57,1,386.32,4,2,2,8,New / Potential,0
17615,130,6,721.8000000000001,3,4,3,10,Loyal Customers,0
17616,174,4,734.4,3,4,3,10,Loyal Customers,0
17617,559,1,385.19,1,2,2,5,Other,0
17618,6,11,4001.64,5,5,5,15,Champions,1
17619,312,1,214.37,2,2,1,5,Other,0
17620,60,1,81.44,3,2,1,6,Other,0
17621,21,6,3175.12,4,4,5,13,Champions,1
17622,598,2,1130.21,1,3,3,7,At Risk,0
17623,33,7,2365.77,4,4,4,12,Champions,1
17624,15,4,1568.63,5,4,4,13,Champions,1
17625,18,8,5978.9,5,5,5,15,Champions,1
17626,603,1,254.0,1,2,1,4,Other,0
17627,479,1,296.36,1,2,2,5,Other,0
17628,81,1,75.75,3,2,1,6,Other,0
17629,6,10,2455.52,5,5,4,14,Champions,1
17630,170,2,503.6,3,3,2,8,Other,0
17631,2,7,998.49,5,4,3,12,Loyal Customers,1
17633,31,7,2057.39,4,4,4,12,Champions,1
17634,36,9,2358.59,4,5,4,13,Champions,1
17635,424,3,1265.58,1,3,4,8,At Risk,0
17636,19,1,285.56,5,2,1,8,New / Potential,0
17637,31,2,547.0600000000001,4,3,2,9,Other,0
17638,647,2,842.4000000000001,1,3,3,7,At Risk,0
17639,276,6,615.17,2,4,3,9,At Risk,0
17640,87,6,3168.94,3,4,5,12,Loyal Customers,1
17642,120,5,1824.49,3,4,4,11,Loyal Customers,1
17643,373,2,439.7,2,3,2,7,At Risk,0
17644,1,20,6028.6,5,5,5,15,Champions,1
17646,219,12,3898.79,2,5,5,12,At Risk,1
17647,65,3,331.65999999999997,3,3,2,8,Other,0
17648,61,5,2216.37,3,4,4,11,Loyal Customers,1
17649,138,3,1578.89,3,3,4,10,High Value Customers,0
17650,21,1,166.07999999999998,4,2,1,7,New / Potential,0
17651,12,16,5703.52,5,5,5,15,Champions,1
17652,25,12,4867.72,4,5,5,14,Champions,1
17653,37,4,1207.56,4,4,3,11,Loyal Customers,1
17654,277,1,117.55,2,2,1,5,Other,0
17655,11,9,2976.38,5,5,5,15,Champions,1
17656,73,5,1674.69,3,4,4,11,Loyal Customers,1
17657,430,1,126.0,1,2,1,4,Other,0
17658,26,2,595.42,4,3,2,9,Other,0
17659,17,14,3586.9900000000002,5,5,5,15,Champions,1
17660,141,2,342.22,3,3,2,8,Other,0
17662,662,2,412.92,1,3,2,6,At Risk,0
17663,26,17,5175.83,4,5,5,14,Champions,1
17664,19,4,1166.23,5,4,3,12,Loyal Customers,1
17665,493,1,563.1,1,2,2,5,Other,0
17666,4,5,2047.8,5,4,4,13,Champions,1
17667,66,9,3950.7,3,5,5,13,Loyal Customers,1
17668,1,2,347.75,5,3,2,10,Other,1
17669,43,10,6142.35,4,5,5,14,Champions,1
17670,228,1,205.7,2,2,1,5,Other,0
17671,16,5,2009.16,5,4,4,13,Champions,1
17672,50,7,5778.63,4,4,5,13,Champions,1
17673,2,13,4173.88,5,5,5,15,Champions,1
17674,74,2,551.04,3,3,2,8,Other,0
17675,1,70,37642.48,5,5,5,15,Champions,1
17676,4,10,2448.64,5,5,4,14,Champions,1
17677,2,54,35058.46,5,5,5,15,Champions,1
17678,264,2,599.76,2,3,2,7,At Risk,0
17679,53,7,3577.61,4,4,5,13,Champions,1
17680,24,3,497.45000000000005,4,3,2,9,Other,0
17681,597,5,731.2,1,4,3,8,At Risk,0
17682,10,11,4065.28,5,5,5,15,Champions,1
17683,386,3,819.01,2,3,3,8,At Risk,0
17684,44,1,239.41,4,2,1,7,New / Potential,0
17685,17,12,5454.95,5,5,5,15,Champions,1
17686,7,9,8296.81,5,5,5,15,Champions,1
17687,421,1,432.68,1,2,2,5,Other,0
17688,394,1,304.2,2,2,2,6,Other,0
17689,388,2,317.08,2,3,2,7,At Risk,0
17690,30,20,6963.8,4,5,5,14,Champions,1
17691,358,4,637.55,2,4,3,9,At Risk,0
17692,127,12,2975.8,3,5,5,13,Loyal Customers,1
17693,137,1,200.47,3,2,1,6,Other,0
17694,142,3,1695.97,3,3,4,10,High Value Customers,0
17695,132,5,1746.04,3,4,4,11,Loyal Customers,1
17696,38,27,7679.59,4,5,5,14,Champions,1
17697,236,1,338.95,2,2,2,6,Other,0
17698,261,1,154.95,2,2,1,5,Other,0
17699,477,2,442.0,1,3,2,6,At Risk,0
17700,17,14,6679.97,5,5,5,15,Champions,1
17701,253,1,417.95,2,2,2,6,Other,0
17702,30,6,3144.04,4,4,5,13,Champions,1
17703,35,4,1094.84,4,4,3,11,Loyal Customers,1
17704,169,2,885.19,3,3,3,9,Other,0
17705,3,11,2083.9,5,5,4,14,Champions,1
17706,4,31,20272.15,5,5,5,15,Champions,1
17707,185,8,609.3,3,5,3,11,Loyal Customers,0
17708,188,4,884.1800000000001,3,4,3,10,Loyal Customers,0
17709,170,5,671.01,3,4,3,10,Loyal Customers,0
17710,424,1,293.5,1,2,2,5,Other,0
17711,11,2,385.1,5,3,2,10,Other,0
17712,45,1,522.91,4,2,2,8,New / Potential,0
17713,382,4,1198.09,2,4,3,9,At Risk,0
17714,321,5,1410.18,2,4,4,10,At Risk,0
17715,201,2,489.59999999999997,2,3,2,7,At Risk,0
17716,23,24,15956.970000000001,4,5,5,14,Champions,1
17717,421,1,376.92,1,2,2,5,Other,0
17718,232,2,439.18,2,3,2,7,At Risk,0
17719,38,15,5396.04,4,5,5,14,Champions,1
17720,26,10,2666.91,4,5,4,13,Champions,1
17721,659,1,307.21000000000004,1,2,2,5,Other,0
17722,96,5,3520.2200000000003,3,4,5,12,Loyal Customers,1
17723,127,7,3378.4000000000005,3,4,5,12,Loyal Customers,1
17724,71,3,1033.0,3,3,3,9,Other,0
17725,16,11,3439.08,5,5,5,15,Champions,1
17726,395,7,1092.06,2,4,3,9,At Risk,0
17727,15,1,1060.25,5,2,3,10,New / Potential,0
17728,4,5,4238.76,5,4,5,14,Champions,1
17729,596,1,438.65000000000003,1,2,2,5,Other,0
17730,3,20,7773.8,5,5,5,15,Champions,1
17731,79,6,1708.99,3,4,4,11,Loyal Customers,1
17732,373,8,2166.42,2,5,4,11,At Risk,1
17733,39,2,692.19,4,3,3,10,Other,0
17734,54,6,1442.32,4,4,4,12,Champions,1
17735,2,26,16790.33,5,5,5,15,Champions,1
17736,9,3,377.44,5,3,2,10,Other,0
17737,9,2,168.24,5,3,1,9,Other,0
17738,19,13,4183.56,5,5,5,15,Champions,1
17739,12,18,7730.59,5,5,5,15,Champions,1
17740,389,6,426.90000000000003,2,4,2,8,At Risk,0
17741,407,2,101.1,2,3,1,6,At Risk,0
17742,113,11,2098.48,3,5,4,12,Loyal Customers,1
17743,448,1,229.2,1,2,1,4,Other,0
17744,4,7,2649.14,5,4,4,13,Champions,1
17745,478,2,600.34,1,3,2,6,At Risk,0
17746,240,4,904.1800000000001,2,4,3,9,At Risk,0
17747,113,1,71.4,3,2,1,6,Other,0
17748,527,1,358.15,1,2,2,5,Other,0
17749,178,3,1026.18,3,3,3,9,Other,0
17750,5,9,1710.45,5,5,4,14,Champions,1
17751,421,1,157.85999999999999,1,2,1,4,Other,0
17752,359,1,80.64,2,2,1,5,Other,0
17753,464,4,382.06,1,4,2,7,At Risk,0
17754,1,13,4451.22,5,5,5,15,Champions,1
17756,376,3,728.75,2,3,3,8,At Risk,0
17757,1,56,9074.05,5,5,5,15,Champions,1
17758,19,12,4964.03,5,5,5,15,Champions,1
17759,17,5,1261.88,5,4,4,13,Champions,1
17760,22,6,746.39,4,4,3,11,Loyal Customers,1
17761,33,1,712.78,4,2,3,9,New / Potential,0
17762,456,1,129.75,1,2,1,4,Other,0
17763,263,4,86.15,2,4,1,7,At Risk,0
17764,51,5,1513.57,4,4,4,12,Champions,1
17765,159,4,524.0,3,4,2,9,Loyal Customers,0
17766,381,2,299.61,2,3,2,7,At Risk,0
17767,15,2,413.05,5,3,2,10,Other,0
17768,8,7,3292.73,5,4,5,14,Champions,1
17769,13,17,7053.38,5,5,5,15,Champions,1
17770,199,5,1143.27,2,4,3,9,At Risk,0
17771,57,4,387.41,4,4,2,10,Loyal Customers,0
17772,11,3,360.75,5,3,2,10,Other,0
17773,514,2,575.37,1,3,2,6,At Risk,0
17774,97,9,3273.83,3,5,5,13,Loyal Customers,1
17775,255,1,56.4,2,2,1,5,Other,0
17776,387,2,330.56,2,3,2,7,At Risk,0
17777,25,3,647.56,4,3,3,10,Other,0
17778,662,1,197.70000000000002,1,2,1,4,Other,0
17779,21,3,650.32,4,3,3,10,Other,0
17780,667,3,346.56,1,3,2,6,At Risk,0
17781,159,2,188.02,3,3,1,7,Other,0
17782,383,2,679.02,2,3,3,8,At Risk,0
17783,72,3,376.96,3,3,2,8,Other,0
17784,550,1,112.86,1,2,1,4,Other,0
17785,53,3,403.38,4,3,2,9,Other,0
17786,85,2,266.85,3,3,1,7,Other,0
17787,153,4,1817.54,3,4,4,11,Loyal Customers,0
17788,74,2,1117.9,3,3,3,9,Other,0
17789,281,2,397.15,2,3,2,7,At Risk,0
17790,27,20,2779.41,4,5,4,13,Champions,1
17791,30,1,106.1,4,2,1,7,New / Potential,0
17792,467,2,368.35,1,3,2,6,At Risk,0
17793,25,1,300.34,4,2,2,8,New / Potential,0
17794,687,2,147.3,1,3,1,5,At Risk,0
17795,180,2,342.83,3,3,2,8,Other,0
17796,40,7,1236.39,4,4,4,12,Champions,1
17797,22,8,1971.8700000000001,4,5,4,13,Champions,1
17798,582,1,178.07,1,2,1,4,Other,0
17799,22,20,6246.93,4,5,5,14,Champions,1
17800,37,9,1187.21,4,5,3,12,Loyal Customers,1
17801,451,3,770.03,1,3,3,7,At Risk,0
17802,82,10,4946.22,3,5,5,13,Loyal Customers,1
17803,392,1,184.66,2,2,1,5,Other,0
17804,376,3,383.78000000000003,2,3,2,7,At Risk,0
17805,74,2,927.03,3,3,3,9,Other,0
17806,11,1,546.04,5,2,2,9,New / Potential,0
17807,395,3,437.87,2,3,2,7,At Risk,0
17808,549,4,262.64,1,4,1,6,At Risk,0
17809,16,20,10085.89,5,5,5,15,Champions,1
17810,669,2,373.16,1,3,2,6,At Risk,0
17811,4,47,9519.8,5,5,5,15,Champions,1
17812,13,7,911.99,5,4,3,12,Loyal Customers,1
17813,14,5,1698.07,5,4,4,13,Champions,1
17814,375,2,1609.37,2,3,4,9,At Risk,0
17815,393,1,591.96,2,2,2,6,Other,0
17816,37,6,96.11,4,4,1,9,Loyal Customers,0
17817,4,6,788.15,5,4,3,12,Loyal Customers,1
17818,738,1,124.78,1,2,1,4,Other,0
17819,72,12,6021.05,3,5,5,13,Loyal Customers,1
17820,374,1,180.60999999999999,2,2,1,5,Other,0
17821,406,1,334.62,2,2,2,6,Other,0
17822,420,5,2162.93,1,4,4,9,At Risk,0
17823,421,2,449.25,1,3,2,6,At Risk,0
17824,51,1,298.4,4,2,2,8,New / Potential,0
17825,599,4,701.96,1,4,3,8,At Risk,0
17826,374,1,133.34,2,2,1,5,Other,0
17827,5,6,2376.17,5,4,4,13,Champions,1
17828,23,4,1820.09,4,4,4,12,Champions,1
17829,299,5,4756.74,2,4,5,11,At Risk,1
17830,2,3,398.7,5,3,2,10,Other,1
17831,33,1,35.400000000000006,4,2,1,7,New / Potential,0
17832,50,1,155.37,4,2,1,7,New / Potential,0
17833,723,1,338.46000000000004,1,2,2,5,Other,0
17834,415,2,689.6700000000001,1,3,3,7,At Risk,0
17835,3,3,342.24,5,3,2,10,Other,1
17836,47,1,110.21000000000001,4,2,1,7,New / Potential,0
17837,42,8,1541.23,4,5,4,13,Champions,1
17838,27,13,5604.64,4,5,5,14,Champions,1
17839,42,1,318.15,4,2,2,8,New / Potential,0
17840,444,1,175.9,1,2,1,4,Other,0
17841,2,211,68545.25,5,5,5,15,Champions,1
17842,602,1,430.69,1,2,2,5,Other,0
17843,303,2,320.4,2,3,2,7,At Risk,0
17844,107,1,51.559999999999995,3,2,1,6,Other,0
17845,555,4,596.09,1,4,2,7,At Risk,0
17846,85,1,2033.1,3,2,4,9,High Value Customers,0
17847,516,2,129.69,1,3,1,5,At Risk,0
17848,81,30,3559.11,3,5,5,13,Loyal Customers,1
17849,218,8,1063.76,2,5,3,10,At Risk,0
17850,372,155,51208.87,2,5,5,12,At Risk,1
17851,422,6,1552.35,1,4,4,9,At Risk,0
17852,12,5,657.8100000000001,5,4,3,12,Loyal Customers,1
17853,407,3,1596.29,2,3,4,9,At Risk,0
17854,185,6,1068.5,3,4,3,10,Loyal Customers,0
17855,373,1,208.97,2,2,1,5,Other,0
17856,2,4,1418.03,5,4,4,13,Champions,1
17857,4,24,27347.04,5,5,5,15,Champions,1
17858,6,30,12518.65,5,5,5,15,Champions,1
17859,305,1,141.92,2,2,1,5,Other,0
17860,369,4,717.39,2,4,3,9,At Risk,0
17861,3,18,5088.29,5,5,5,15,Champions,1
17862,324,4,1254.89,2,4,4,10,At Risk,0
17863,59,12,5360.4800000000005,4,5,5,14,Champions,1
17864,13,5,876.57,5,4,3,12,Loyal Customers,1
17865,31,46,26312.190000000002,4,5,5,14,Champions,1
17866,143,3,1134.95,3,3,3,9,Other,0
17867,30,15,1582.0500000000002,4,5,4,13,Champions,1
17868,386,1,227.15,2,2,1,5,Other,0
17869,107,7,813.64,3,4,3,10,Loyal Customers,1
17870,2,13,2753.29,5,5,4,14,Champions,1
17871,205,5,1068.95,2,4,3,9,At Risk,0
17872,382,1,235.87,2,2,1,5,Other,0
17873,80,18,6265.33,3,5,5,13,Loyal Customers,1
17874,185,6,683.46,3,4,3,10,Loyal Customers,0
17875,688,1,167.1,1,2,1,4,Other,0
17876,400,3,3424.02,2,3,5,10,At Risk,0
17877,170,1,237.61,3,2,1,6,Other,0
17878,44,3,1378.93,4,3,4,11,High Value Customers,1
17879,174,1,178.52,3,2,1,6,Other,0
17880,365,3,824.9200000000001,2,3,3,8,At Risk,0
17881,304,1,133.35,2,2,1,5,Other,0
17882,379,2,291.56,2,3,2,7,At Risk,0
17883,3,7,988.42,5,4,3,12,Loyal Customers,1
17884,4,20,2698.47,5,5,4,14,Champions,1
17885,12,1,156.34,5,2,1,8,New / Potential,0
17886,32,6,1572.55,4,4,4,12,Champions,1
17887,129,1,111.35,3,2,1,6,Other,0
17888,21,25,1807.44,4,5,4,13,Champions,1
17889,212,7,746.42,2,4,3,9,At Risk,0
17890,323,2,586.89,2,3,2,7,At Risk,0
17891,162,1,203.85999999999999,3,2,1,6,Other,0
17892,56,3,244.1,4,3,1,8,Other,0
17893,225,1,107.21,2,2,1,5,Other,0
17894,72,18,2304.58,3,5,4,12,Loyal Customers,1
17895,44,1,95.45,4,2,1,7,New / Potential,0
17896,23,1,256.32,4,2,1,7,New / Potential,0
17897,173,9,2099.89,3,5,4,12,Loyal Customers,1
17898,85,4,299.18,3,4,2,9,Loyal Customers,0
17899,159,1,154.55,3,2,1,6,Other,0
17900,190,2,112.19999999999999,2,3,1,6,At Risk,0
17901,29,3,260.08,4,3,1,8,Other,0
17902,547,1,216.4,1,2,1,4,Other,0
17903,394,1,381.09000000000003,2,2,2,6,Other,0
17904,21,1,181.07,4,2,1,7,New / Potential,0
17905,71,13,2178.87,3,5,4,12,Loyal Customers,1
17906,247,1,72.9,2,2,1,5,Other,0
17907,641,1,291.76,1,2,2,5,Other,0
17908,374,5,1142.47,2,4,3,9,At Risk,0
17909,737,1,110.05,1,2,1,4,Other,0
17910,726,1,261.7,1,2,1,4,Other,0
17911,9,1,366.23,5,2,2,9,New / Potential,0
17912,310,6,374.55,2,4,2,8,At Risk,0
17913,59,14,3429.29,4,5,5,14,Champions,1
17914,4,1,329.36,5,2,2,9,New / Potential,0
17915,551,1,225.78,1,2,1,4,Other,0
17916,629,2,43.87,1,3,1,5,At Risk,0
17917,45,3,335.03,4,3,2,9,Other,0
17918,501,3,396.39,1,3,2,6,At Risk,0
17919,88,2,1840.3200000000002,3,3,4,10,High Value Customers,0
17920,4,54,23581.78,5,5,5,15,Champions,1
17921,64,10,2394.36,3,5,4,12,Loyal Customers,1
17922,543,1,170.4,1,2,1,4,Other,0
17923,282,3,497.0,2,3,2,7,At Risk,0
17924,12,8,3257.7000000000003,5,5,5,15,Champions,1
17925,373,1,244.08,2,2,1,5,Other,0
17926,133,5,1035.49,3,4,3,10,Loyal Customers,0
17927,722,1,294.0,1,2,2,5,Other,0
17928,45,3,341.24,4,3,2,9,Other,0
17929,11,12,3082.1,5,5,5,15,Champions,1
17930,36,13,4275.22,4,5,5,14,Champions,1
17931,134,14,3402.2400000000002,3,5,5,13,Loyal Customers,1
17932,29,3,1331.57,4,3,4,11,High Value Customers,1
17933,632,1,114.69,1,2,1,4,Other,0
17934,52,3,1049.15,4,3,3,10,Other,0
17935,138,7,686.14,3,4,3,10,Loyal Customers,0
17936,5,1,380.13,5,2,2,9,New / Potential,0
17937,9,7,4301.22,5,4,5,14,Champions,1
17938,420,1,144.29,1,2,1,4,Other,0
17939,160,1,99.14,3,2,1,6,Other,0
17940,49,16,30306.79,4,5,5,14,Champions,1
17941,131,4,1433.28,3,4,4,11,Loyal Customers,0
17942,8,1,77.50000000000001,5,2,1,8,New / Potential,0
17944,423,1,74.99,1,2,1,4,Other,0
17945,697,3,360.35,1,3,2,6,At Risk,0
17946,233,2,149.57999999999998,2,3,1,6,At Risk,0
17947,37,1,176.68,4,2,1,7,New / Potential,0
17948,147,1,358.56000000000006,3,2,2,7,Other,0
17949,1,118,117314.08,5,5,5,15,Champions,1
17950,72,7,1166.29,3,4,3,10,Loyal Customers,1
17951,40,4,1340.5800000000002,4,4,4,12,Champions,1
17952,378,4,788.46,2,4,3,9,At Risk,0
17953,540,1,159.17000000000002,1,2,1,4,Other,0
17954,5,19,3804.38,5,5,5,15,Champions,1
17955,199,6,949.9,2,4,3,9,At Risk,0
17956,249,1,12.75,2,2,1,5,Other,0
17957,66,1,111.68,3,2,1,6,Other,0
17958,117,2,973.88,3,3,3,9,Other,0
17959,592,1,140.75,1,2,1,4,Other,0
17960,171,3,135.08,3,3,1,7,Other,0
17961,21,100,2866.74,4,5,4,13,Champions,1
17962,142,4,666.96,3,4,3,10,Loyal Customers,0
17963,471,4,643.16,1,4,3,8,At Risk,0
17964,32,2,463.21,4,3,2,9,Other,0
17965,38,29,7006.65,4,5,5,14,Champions,1
17966,38,10,1963.92,4,5,4,13,Champions,1
17967,372,2,223.42,2,3,1,6,At Risk,0
17968,374,4,590.44,2,4,2,8,At Risk,0
17969,166,20,2354.29,3,5,4,12,Loyal Customers,1
17970,211,1,562.79,2,2,2,6,Other,0
17971,548,1,161.94,1,2,1,4,Other,0
17972,242,1,135.19,2,2,1,5,Other,0
17973,52,1,337.04,4,2,2,8,New / Potential,0
17974,25,6,1739.09,4,4,4,12,Champions,1
17975,15,24,6696.33,5,5,5,15,Champions,1
17976,372,1,321.79,2,2,2,6,Other,0
17977,29,2,1511.45,4,3,4,11,High Value Customers,0
17978,365,4,1159.99,2,4,3,9,At Risk,0
17979,36,4,732.41,4,4,3,11,Loyal Customers,0
17980,166,4,1012.72,3,4,3,10,Loyal Customers,0
17981,411,1,239.12,1,2,1,4,Other,0
17982,681,1,138.18,1,2,1,4,Other,0
17983,395,1,171.71,2,2,1,5,Other,0
17984,145,5,1152.19,3,4,3,10,Loyal Customers,0
17985,22,1,631.35,4,2,3,9,New / Potential,0
17986,56,1,20.8,4,2,1,7,New / Potential,0
17987,185,5,965.4399999999999,3,4,3,10,Loyal Customers,0
17988,12,14,489.54,5,5,2,12,Loyal Customers,1
17989,379,1,207.33,2,2,1,5,Other,0
17990,237,6,1527.6100000000001,2,4,4,10,At Risk,0
17991,225,3,300.3,2,3,2,7,At Risk,0
17992,389,1,252.88,2,2,1,5,Other,0
17993,617,1,225.99,1,2,1,4,Other,0
17994,122,11,2270.0299999999997,3,5,4,12,Loyal Customers,1
17995,282,3,495.48,2,3,2,7,At Risk,0
17996,380,3,482.33,2,3,2,7,At Risk,0
17997,74,8,1962.46,3,5,4,12,Loyal Customers,1
17998,380,3,639.24,2,3,3,8,At Risk,0
17999,37,3,528.46,4,3,2,9,Other,0
18000,564,1,124.25,1,2,1,4,Other,0
18001,12,6,924.14,5,4,3,12,Loyal Customers,1
18002,376,4,244.37,2,4,1,7,At Risk,0
18003,376,1,353.51,2,2,2,6,Other,0
18004,362,1,157.92,2,2,1,5,Other,0
18005,4,2,226.47,5,3,1,9,Other,0
18006,23,4,969.51,4,4,3,11,Loyal Customers,1
18007,393,1,215.22,2,2,1,5,Other,0
18008,70,23,19759.079999999998,3,5,5,13,Loyal Customers,1
18009,235,8,2144.23,2,5,4,11,At Risk,1
18010,257,1,174.8,2,2,1,5,Other,0
18011,373,2,410.79,2,3,2,7,At Risk,0
18012,723,1,115.3,1,2,1,4,Other,0
18013,155,2,187.29,3,3,1,7,Other,0
18014,28,1,162.22,4,2,1,7,New / Potential,0
18015,4,1,120.03,5,2,1,8,New / Potential,0
18016,32,7,1954.56,4,4,4,12,Champions,1
18017,81,4,688.0,3,4,3,10,Loyal Customers,0
18018,108,4,297.99,3,4,2,9,Loyal Customers,0
18019,52,1,38.45,4,2,1,7,New / Potential,0
18020,544,1,190.48000000000002,1,2,1,4,Other,0
18021,510,2,216.41,1,3,1,5,At Risk,0
18022,36,5,1507.25,4,4,4,12,Champions,1
18024,153,2,389.78,3,3,2,8,Other,0
18025,380,6,1177.72,2,4,3,9,At Risk,0
18026,501,2,2074.07,1,3,4,8,At Risk,0
18027,99,1,115.31,3,2,1,6,Other,0
18028,583,1,192.05,1,2,1,4,Other,0
18029,642,1,433.77,1,2,2,5,Other,0
18030,4,2,230.64999999999998,5,3,1,9,Other,0
18031,379,1,451.3,2,2,2,6,Other,0
18032,334,1,73.5,2,2,1,5,Other,0
18033,65,1,93.82000000000001,3,2,1,6,Other,0
18034,22,3,754.2,4,3,3,10,Other,0
18035,36,5,1260.23,4,4,4,12,Champions,1
18036,32,11,1545.49,4,5,4,13,Champions,1
18037,154,15,167.42,3,5,1,9,Loyal Customers,0
18038,556,1,141.48,1,2,1,4,Other,0
18039,374,4,548.22,2,4,2,8,At Risk,0
18040,19,2,357.20000000000005,5,3,2,10,Other,0
18041,12,38,8018.7699999999995,5,5,5,15,Champions,1
18042,54,2,281.15,4,3,1,8,Other,0
18043,25,3,529.29,4,3,2,9,Other,0
18044,4,18,3505.61,5,5,5,15,Champions,1
18045,45,1,178.34,4,2,1,7,New / Potential,0
18046,650,1,189.63,1,2,1,4,Other,0
18047,381,2,326.09,2,3,2,7,At Risk,0
18048,203,3,394.93,2,3,2,7,At Risk,0
18049,437,2,500.92,1,3,2,6,At Risk,0
18050,359,2,412.06,2,3,2,7,At Risk,0
