Customer_ID,LastPurchase,FirstPurchase,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue,Recency,CustomerLifetimeDays,Churn,Segment,RFM_Score,Cluster,ChurnProbability,RiskLevel
16935,2010-11-23 09:16:00,2010-10-14 13:09:00,3,530.86,273,55,7.693623188405797,382,39,1,At Risk,7,0,0.43333333333333335,Medium Risk
16936,2011-11-14 11:04:00,2010-11-19 11:54:00,2,548.29,339,122,3.944532374100719,26,359,0,Other,9,0,0.07,Low Risk
16937,2010-07-28 17:56:00,2010-07-28 17:56:00,1,196.25,123,49,4.005102040816326,499,0,1,Other,4,0,0.9366666666666666,High Risk
16938,2011-12-01 10:20:00,2010-02-17 14:47:00,9,6995.360000000001,5041,547,8.489514563106797,9,651,0,Champions,15,1,0.01,Low Risk
16939,2010-08-08 12:24:00,2010-02-28 13:33:00,3,433.84999999999997,229,38,10.58170731707317,489,160,1,At Risk,6,0,0.6066666666666667,High Risk
16940,2011-10-18 13:15:00,2009-12-08 13:08:00,8,6427.66,4503,360,10.218855325914149,52,679,0,Champions,14,1,0.02,Low Risk
16941,2010-04-07 11:13:00,2010-04-07 11:13:00,1,33.0,12,2,16.5,612,0,1,Other,4,0,0.8333333333333334,High Risk
16942,2011-11-27 12:40:00,2011-04-26 11:59:00,9,1904.99,805,159,6.877220216606498,13,215,0,Champions,14,1,0.4633333333333333,Medium Risk
16943,2011-05-12 11:57:00,2010-03-25 13:34:00,5,1299.49,147,24,37.12828571428572,212,412,1,At Risk,10,0,0.79,High Risk
16944,2010-04-09 11:03:00,2010-04-09 11:03:00,1,101.36,27,7,14.48,610,0,1,Other,4,0,0.9833333333333333,High Risk
16945,2011-11-18 11:39:00,2009-12-09 11:33:00,33,8548.16,5889,231,18.03409282700422,22,709,0,Champions,14,1,0.0,Low Risk
16946,2010-11-21 14:06:00,2010-03-02 10:49:00,5,1222.04,509,69,16.293866666666666,383,264,1,At Risk,10,0,0.8933333333333333,High Risk
16947,2011-04-18 09:38:00,2010-03-03 10:54:00,5,955.21,655,50,18.022830188679247,236,410,1,At Risk,9,0,0.7966666666666666,High Risk
16948,2011-07-24 12:46:00,2010-02-21 13:48:00,7,868.77,2091,20,20.203953488372093,139,517,1,Loyal Customers,10,0,0.8066666666666666,High Risk
16949,2011-12-06 11:07:00,2011-01-27 12:11:00,6,1286.27,791,57,21.437833333333334,4,312,0,Champions,13,1,0.51,Medium Risk
16950,2011-10-14 09:06:00,2010-01-24 11:26:00,10,3541.77,2432,111,24.595625,57,627,0,Champions,14,1,0.013333333333333334,Low Risk
16951,2011-07-28 12:05:00,2011-02-08 14:58:00,3,1277.75,1318,73,14.857558139534884,135,169,1,High Value Customers,10,0,0.8066666666666666,High Risk
16952,2011-08-22 13:03:00,2009-12-11 13:52:00,5,795.83,343,76,9.147471264367816,109,618,1,Loyal Customers,10,0,0.66,High Risk
16953,2011-11-09 15:54:00,2011-11-09 15:54:00,1,20.8,10,1,20.8,30,0,0,New / Potential,7,0,0.15666666666666668,Low Risk
16954,2011-12-09 09:46:00,2010-01-18 14:49:00,20,6081.88,4086,83,29.52368932038835,1,689,0,Champions,15,1,0.0,Low Risk
16955,2011-06-08 10:36:00,2010-01-31 11:38:00,6,1120.31,723,33,22.4062,185,492,1,Loyal Customers,10,0,0.7533333333333333,High Risk
16956,2011-11-22 08:56:00,2011-11-22 08:56:00,1,308.74,114,16,19.29625,18,0,0,New / Potential,9,0,0.3566666666666667,Medium Risk
16957,2011-04-14 13:56:00,2011-03-03 09:25:00,2,416.64,172,15,26.04,239,42,1,At Risk,7,0,0.7766666666666666,High Risk
16958,2010-09-30 14:25:00,2010-09-30 14:25:00,1,778.49,514,69,11.121285714285714,435,0,1,Other,6,0,0.8766666666666667,High Risk
16959,2011-09-13 15:03:00,2011-09-13 15:03:00,1,117.35000000000001,49,7,16.764285714285716,87,0,0,Other,6,0,0.3466666666666667,Medium Risk
16960,2011-11-01 11:35:00,2010-03-02 13:36:00,8,1990.88,1492,334,4.434031180400891,39,608,0,Champions,13,1,0.02666666666666667,Low Risk
16961,2011-08-15 13:46:00,2010-06-25 14:36:00,3,794.56,482,52,15.28,116,415,1,Other,9,0,0.30333333333333334,Medium Risk
16962,2010-10-26 11:36:00,2010-10-26 11:36:00,1,251.04,158,15,16.736,410,0,1,Other,5,0,0.88,High Risk
16963,2011-06-05 13:48:00,2011-06-05 13:48:00,1,110.55000000000001,35,7,15.792857142857144,187,0,1,Other,6,0,0.7866666666666666,High Risk
16964,2009-12-06 12:53:00,2009-12-06 12:51:00,2,207.85,49,6,34.641666666666666,733,0,1,At Risk,5,0,0.8533333333333334,High Risk
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,1,201.19,291,26,7.738076923076923,227,0,1,Other,5,0,0.8433333333333334,High Risk
16966,2011-12-01 13:40:00,2011-04-13 14:17:00,7,2154.97,1981,8,76.96321428571427,8,231,0,Champions,13,1,0.16,Low Risk
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,319.02,333,21,15.19142857142857,189,0,1,Other,7,0,0.8666666666666667,High Risk
16968,2011-12-05 15:02:00,2011-08-24 10:51:00,2,439.43,326,31,14.175161290322581,4,103,0,Other,10,1,0.2733333333333333,Low Risk
16969,2011-10-31 13:12:00,2011-06-01 12:10:00,3,650.41,816,42,15.48595238095238,39,152,0,Other,10,0,0.5533333333333333,Medium Risk
16970,2010-03-23 13:50:00,2010-03-23 13:50:00,1,71.4,12,2,35.7,626,0,1,Other,4,0,0.9566666666666667,High Risk
16971,2011-11-01 15:06:00,2011-11-01 15:06:00,1,357.21,72,40,8.712439024390243,38,0,0,New / Potential,8,0,0.81,High Risk
16972,2010-11-22 10:59:00,2010-09-09 11:20:00,2,749.0,183,54,9.134146341463415,383,73,1,At Risk,8,0,0.8766666666666667,High Risk
16973,2010-11-18 13:56:00,2010-11-18 13:56:00,1,127.0,60,6,21.166666666666668,386,0,1,Other,5,0,0.8733333333333333,High Risk
16974,2010-07-05 10:18:00,2010-05-24 10:43:00,2,365.5,70,5,45.6875,523,41,1,At Risk,6,0,0.9533333333333334,High Risk
16975,2010-10-12 17:53:00,2010-07-22 11:38:00,3,926.12,586,44,20.580444444444446,423,82,1,At Risk,7,0,0.7833333333333333,High Risk
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,251.51999999999998,88,2,125.75999999999999,267,0,1,Other,5,0,0.91,High Risk
16977,2010-11-09 13:17:00,2010-03-18 11:06:00,4,496.0,142,25,17.714285714285715,395,236,1,At Risk,8,0,0.7166666666666667,High Risk
16978,2011-09-23 12:50:00,2010-02-11 16:27:00,3,768.88,285,65,11.475820895522387,78,588,0,Other,9,0,0.14,Low Risk
16979,2011-12-06 12:21:00,2010-09-15 14:30:00,9,2859.74,1451,82,22.168527131782945,4,446,0,Champions,14,1,0.4,Medium Risk
16980,2011-03-29 16:36:00,2010-10-07 14:05:00,3,1422.83,990,91,13.422924528301886,255,173,1,At Risk,9,0,0.37333333333333335,Medium Risk
16982,2011-10-10 12:28:00,2011-10-10 12:28:00,1,384.06,182,22,17.457272727272727,61,0,0,Other,7,0,0.25666666666666665,Low Risk
16983,2011-11-27 12:10:00,2010-09-19 12:38:00,11,3490.53,2315,151,15.110519480519482,13,433,0,Champions,15,1,0.10666666666666667,Low Risk
16984,2011-09-12 13:43:00,2010-03-07 15:34:00,9,10350.53,5127,669,9.655345149253732,88,553,0,Loyal Customers,13,1,0.17666666666666667,Low Risk
16985,2011-11-22 13:33:00,2009-12-10 13:34:00,23,10923.16,3103,130,44.95127572016461,17,711,0,Champions,15,1,0.0033333333333333335,Low Risk
16986,2011-11-10 11:55:00,2010-02-04 14:46:00,11,4888.75,2539,65,28.096264367816094,30,643,0,Champions,14,1,0.016666666666666666,Low Risk
16987,2011-12-06 17:26:00,2009-12-02 14:34:00,11,2521.4,671,155,9.660536398467434,3,734,0,Champions,14,1,0.013333333333333334,Low Risk
16988,2011-12-04 16:02:00,2010-11-25 09:22:00,2,382.67,158,20,19.1335,5,374,0,Other,10,0,0.12666666666666668,Low Risk
16989,2011-12-02 16:39:00,2011-07-12 09:11:00,6,1133.25,1233,7,94.4375,7,143,0,Loyal Customers,12,1,0.16333333333333333,Low Risk
16990,2011-05-05 08:30:00,2010-10-13 11:42:00,2,344.0,200,1,172.0,219,203,1,At Risk,7,0,0.8133333333333334,High Risk
16991,2010-10-14 14:08:00,2010-10-14 14:08:00,1,1041.21,793,74,14.070405405405406,421,0,1,Other,6,0,0.7966666666666666,High Risk
16992,2011-11-29 11:50:00,2010-02-11 12:36:00,13,5476.5,2061,212,19.21578947368421,11,655,0,Champions,15,1,0.0033333333333333335,Low Risk
16993,2010-09-02 12:16:00,2010-05-12 13:55:00,2,1950.95,285,19,69.67678571428571,464,112,1,At Risk,8,0,0.9133333333333333,High Risk
16996,2011-11-09 16:43:00,2010-10-18 12:24:00,9,2123.61,919,32,28.3148,30,387,0,Champions,13,1,0.4033333333333333,Medium Risk
16997,2011-02-24 17:28:00,2011-01-18 11:51:00,3,702.0,360,7,58.5,288,37,1,At Risk,8,0,0.48,Medium Risk
16998,2011-07-13 09:44:00,2010-09-21 14:39:00,5,402.0,104,2,67.0,150,294,1,Loyal Customers,9,0,0.88,High Risk
16999,2011-11-16 13:53:00,2011-09-26 15:43:00,2,484.82,294,21,21.07913043478261,23,50,0,Other,9,0,0.6733333333333333,High Risk
17000,2010-11-08 13:35:00,2010-10-27 14:16:00,2,406.3,305,26,13.543333333333333,396,11,1,At Risk,7,0,0.6566666666666666,High Risk
17001,2011-12-09 09:38:00,2010-03-25 12:41:00,19,6640.8,3782,108,24.148363636363637,1,623,0,Champions,15,1,0.02,Low Risk
17002,2011-09-15 12:40:00,2010-03-08 15:46:00,7,2571.55,1265,64,30.613690476190477,86,555,0,Loyal Customers,11,1,0.15666666666666668,Low Risk
17003,2010-11-02 13:15:00,2010-05-10 11:20:00,4,828.21,494,90,7.461351351351352,402,176,1,At Risk,9,0,0.8633333333333333,High Risk
17004,2011-10-24 14:25:00,2010-10-11 15:43:00,4,2324.36,1233,48,33.68637681159421,46,377,0,Champions,12,1,0.18333333333333332,Low Risk
17005,2010-08-26 10:57:00,2010-04-30 10:55:00,2,622.36,691,14,34.57555555555555,471,118,1,At Risk,7,0,0.8433333333333334,High Risk
17006,2011-12-05 12:09:00,2010-03-05 13:33:00,8,1635.27,572,103,12.676511627906976,5,639,0,Champions,14,1,0.056666666666666664,Low Risk
17007,2011-10-20 10:47:00,2010-09-28 13:51:00,7,1120.1000000000001,717,63,16.717910447761195,51,386,0,Loyal Customers,11,1,0.2,Low Risk
17008,2010-10-06 15:19:00,2010-10-06 15:19:00,1,81.36,24,1,81.36,429,0,1,Other,4,0,0.9666666666666667,High Risk
17009,2010-06-06 16:01:00,2010-06-06 16:01:00,1,242.06,336,10,22.005454545454544,551,0,1,Other,4,0,0.9033333333333333,High Risk
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,195.36,118,11,17.76,18,0,0,New / Potential,8,0,0.25,Low Risk
17011,2011-11-09 13:30:00,2010-02-26 09:47:00,3,671.7,792,27,23.989285714285717,30,621,0,Other,10,0,0.06,Low Risk
17012,2009-12-14 17:34:00,2009-12-14 17:34:00,1,360.61,251,34,10.016944444444444,725,0,1,Other,5,0,0.4266666666666667,Medium Risk
17014,2011-12-01 14:09:00,2011-10-04 11:36:00,3,583.4300000000001,243,63,8.103194444444446,8,58,0,Other,10,1,0.27,Low Risk
17015,2011-11-11 10:45:00,2011-06-07 13:19:00,3,1838.61,1978,182,8.59163551401869,29,156,0,High Value Customers,11,1,0.15333333333333332,Low Risk
17016,2010-05-12 12:32:00,2010-05-12 12:32:00,1,552.4,309,41,13.473170731707317,577,0,1,Other,5,0,0.9466666666666667,High Risk
17017,2011-12-07 09:32:00,2009-12-03 13:22:00,29,12576.99,9397,120,33.272460317460315,3,733,0,Champions,15,1,0.0,Low Risk
17018,2011-10-30 11:42:00,2009-12-05 10:27:00,6,2287.7,456,26,61.82972972972973,41,694,0,Champions,12,1,0.02666666666666667,Low Risk
17019,2011-11-28 13:06:00,2009-12-02 11:52:00,11,3602.29,2396,344,5.602317262830482,11,726,0,Champions,15,1,0.0033333333333333335,Low Risk
17020,2010-06-15 13:06:00,2010-03-03 12:27:00,2,935.62,860,64,13.559710144927536,542,104,1,At Risk,7,0,0.8833333333333333,High Risk
17021,2010-09-23 20:01:00,2010-04-29 20:05:00,6,1182.22,992,35,24.629583333333333,442,146,1,At Risk,8,0,0.3933333333333333,Medium Risk
17022,2011-11-08 17:09:00,2010-10-03 10:27:00,2,260.0,180,16,16.25,31,401,0,Other,8,0,0.24333333333333335,Low Risk
17023,2010-10-18 15:37:00,2010-01-11 15:09:00,3,800.1800000000001,530,48,16.330204081632655,417,280,1,At Risk,7,0,0.89,High Risk
17024,2011-10-25 13:47:00,2011-07-05 09:31:00,3,95.85,69,2,31.95,45,112,0,Other,8,0,0.20666666666666667,Low Risk
17025,2011-10-10 09:06:00,2010-03-08 13:37:00,5,1349.67,885,31,36.47756756756757,61,580,0,Loyal Customers,11,1,0.13666666666666666,Low Risk
17026,2011-06-07 14:28:00,2010-10-18 15:22:00,3,175.83,107,4,35.166000000000004,185,231,1,Other,7,0,0.8466666666666667,High Risk
17027,2011-09-22 12:24:00,2009-12-10 12:10:00,9,1310.63,645,126,7.3630898876404505,79,651,0,Loyal Customers,12,1,0.043333333333333335,Low Risk
17028,2010-05-07 15:33:00,2009-12-18 14:28:00,3,1593.83,856,85,16.777157894736842,581,140,1,At Risk,8,0,0.8733333333333333,High Risk
17029,2011-08-21 11:06:00,2010-02-14 10:19:00,7,2137.3,1265,19,73.7,111,553,1,Loyal Customers,11,1,0.8066666666666666,High Risk
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,146.87,146,11,13.351818181818182,64,0,0,Other,6,0,0.16666666666666666,Low Risk
17031,2011-11-28 10:23:00,2010-05-07 14:52:00,6,2773.85,1595,34,55.477,12,569,0,Champions,13,1,0.09,Low Risk
17032,2010-06-10 12:16:00,2009-12-10 15:36:00,8,2984.32,1667,183,12.592067510548524,548,181,1,At Risk,11,1,0.7433333333333333,High Risk
17033,2011-09-14 14:34:00,2010-11-07 12:55:00,4,1332.79,871,33,33.31975,86,311,0,Loyal Customers,11,0,0.18,Low Risk
17034,2011-11-23 15:14:00,2010-07-14 12:55:00,5,1276.42,694,49,22.007241379310347,16,497,0,Champions,13,1,0.13333333333333333,Low Risk
17035,2011-04-08 11:23:00,2009-12-03 10:37:00,4,613.59,327,29,18.593636363636364,246,491,1,At Risk,9,0,0.8233333333333334,High Risk
17036,2010-11-21 14:26:00,2010-11-21 14:26:00,1,176.9,76,12,14.741666666666667,383,0,1,Other,5,0,0.9466666666666667,High Risk
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,1267.32,656,75,16.8976,88,0,0,High Value Customers,9,0,0.29,Low Risk
17038,2011-11-09 13:50:00,2010-10-20 16:04:00,2,743.17,535,61,11.796349206349205,30,384,0,Other,10,0,0.43333333333333335,Medium Risk
17039,2010-04-14 12:56:00,2010-04-14 12:56:00,1,1954.99,689,44,44.43159090909091,604,0,1,Other,7,0,0.9466666666666667,High Risk
17040,2011-07-25 10:19:00,2010-06-07 15:08:00,2,463.25,189,15,28.953125,138,412,1,Other,8,0,0.4666666666666667,Medium Risk
17041,2011-11-13 11:21:00,2010-04-18 14:25:00,6,1655.2,1303,93,13.136507936507936,27,573,0,Champions,12,1,0.24,Low Risk
17042,2011-12-07 12:26:00,2011-04-06 14:53:00,5,1036.58,990,74,10.686391752577318,3,244,0,Loyal Customers,12,1,0.25666666666666665,Low Risk
17043,2011-11-07 15:33:00,2009-12-09 15:20:00,8,2593.65,1616,175,13.033417085427136,32,698,0,Champions,13,1,0.0,Low Risk
17044,2011-11-14 14:28:00,2009-12-07 12:25:00,12,11962.300000000001,5722,92,80.28389261744967,25,707,0,Champions,14,1,0.01,Low Risk
17045,2011-08-18 17:09:00,2010-10-06 14:52:00,5,827.6800000000001,294,44,15.616603773584908,113,316,1,Loyal Customers,10,0,0.8766666666666667,High Risk
17046,2011-07-05 14:24:00,2010-03-29 13:46:00,5,1906.07,1636,76,22.42435294117647,157,463,1,Loyal Customers,11,1,0.8066666666666666,High Risk
17047,2011-09-15 13:27:00,2009-12-08 08:48:00,6,2289.23,1184,114,16.121338028169014,85,646,0,Loyal Customers,11,1,0.006666666666666667,Low Risk
17048,2011-08-14 11:49:00,2010-01-18 13:55:00,7,2071.68,1068,88,20.51168316831683,118,572,1,Loyal Customers,11,1,0.71,High Risk
17049,2011-12-07 10:48:00,2010-03-04 10:23:00,19,9942.53,4273,316,17.8181541218638,3,643,0,Champions,15,1,0.0033333333333333335,Low Risk
17050,2011-09-04 13:48:00,2010-01-26 14:54:00,11,4648.59,2432,193,13.31974212034384,96,585,1,Loyal Customers,13,1,0.7366666666666667,High Risk
17051,2011-05-29 14:13:00,2010-03-21 14:55:00,4,706.49,507,107,4.558,194,433,1,At Risk,9,0,0.79,High Risk
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,399.09,251,72,4.808313253012048,28,0,0,New / Potential,8,0,0.31666666666666665,Medium Risk
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,498.48,122,13,38.34461538461539,131,0,1,Other,7,0,0.8933333333333333,High Risk
17054,2011-11-11 12:56:00,2011-04-08 13:14:00,5,1356.33,804,64,16.34132530120482,28,216,0,Champions,12,1,0.23666666666666666,Low Risk
17055,2010-09-20 12:21:00,2010-09-20 12:21:00,1,232.85000000000002,83,24,8.955769230769231,446,0,1,Other,4,0,0.9966666666666667,High Risk
17056,2009-12-01 12:55:00,2009-12-01 12:55:00,1,128.60000000000002,26,8,16.075000000000003,738,0,1,Other,4,0,0.96,High Risk
17057,2010-04-22 19:21:00,2010-04-22 19:21:00,1,294.74,129,48,5.8948,596,0,1,Other,5,0,0.8666666666666667,High Risk
17058,2011-09-19 10:13:00,2011-04-14 09:18:00,3,1179.89,592,51,19.030483870967743,82,158,0,Other,9,0,0.22666666666666666,Low Risk
17059,2011-11-10 12:27:00,2010-01-26 14:43:00,9,4864.57,3107,349,6.7469764216366155,30,652,0,Champions,14,1,0.006666666666666667,Low Risk
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,234.24,216,5,46.848,266,0,1,Other,5,0,0.9424218365232828,High Risk
17061,2011-09-27 11:24:00,2011-04-21 13:29:00,11,5232.2300000000005,1526,57,52.850808080808086,74,158,0,Loyal Customers,13,1,0.49333333333333335,Medium Risk
17062,2011-01-30 11:01:00,2010-09-26 11:57:00,6,889.75,644,82,7.353305785123967,314,125,1,At Risk,9,0,0.4633333333333333,Medium Risk
17063,2011-11-18 16:19:00,2009-12-01 12:36:00,13,3638.53,1899,150,17.748926829268292,21,717,0,Champions,14,1,0.0,Low Risk
17064,2011-10-12 10:18:00,2011-01-16 16:10:00,3,855.45,316,53,14.02377049180328,59,268,0,Other,10,0,0.29,Low Risk
17065,2010-03-12 11:41:00,2010-03-12 11:40:00,2,194.7,82,6,16.224999999999998,638,0,1,At Risk,5,0,0.9266666666666666,High Risk
17066,2009-12-13 13:24:00,2009-12-13 13:24:00,1,228.34,93,17,12.685555555555556,726,0,1,Other,4,0,0.9966666666666667,High Risk
17067,2009-12-15 08:39:00,2009-12-08 12:03:00,3,454.54,322,8,34.964615384615385,725,6,1,At Risk,6,0,0.86,High Risk
17068,2011-11-27 13:14:00,2010-03-28 14:26:00,47,8987.68,4351,250,9.023775100401608,12,608,0,Champions,15,1,0.14333333333333334,Low Risk
17069,2011-11-11 17:13:00,2009-12-03 12:27:00,14,5517.2300000000005,3230,202,19.4268661971831,28,708,0,Champions,14,1,0.0,Low Risk
17070,2011-08-17 17:01:00,2010-10-25 15:57:00,2,437.42,232,102,4.2467961165048544,114,296,1,Other,8,0,0.9,High Risk
17071,2011-11-11 16:31:00,2010-01-24 13:05:00,13,3793.71,1934,141,17.9796682464455,28,656,0,Champions,14,1,0.0033333333333333335,Low Risk
17072,2010-03-24 16:33:00,2010-03-24 16:33:00,1,273.35,212,20,13.016666666666667,625,0,1,Other,4,0,0.9533333333333334,High Risk
17073,2011-11-22 11:47:00,2011-08-22 14:37:00,4,1446.09,759,142,8.310862068965516,18,91,0,Champions,13,1,0.44666666666666666,Medium Risk
17074,2010-05-26 12:04:00,2010-05-26 12:04:00,1,203.05,19,4,50.7625,563,0,1,Other,4,0,0.9533333333333334,High Risk
17075,2011-11-22 11:58:00,2009-12-14 11:24:00,10,2236.63,785,153,11.239346733668341,18,708,0,Champions,14,1,0.006666666666666667,Low Risk
17076,2011-11-03 17:53:00,2009-12-04 12:12:00,6,1242.75,514,31,24.855,36,699,0,Champions,12,1,0.01,Low Risk
17077,2010-05-10 16:36:00,2010-05-10 16:36:00,1,306.0,36,1,306.0,578,0,1,Other,5,0,0.9366666666666666,High Risk
17078,2011-11-03 19:17:00,2011-11-03 18:49:00,2,378.2,788,28,13.507142857142856,36,0,0,Other,9,0,0.20666666666666667,Low Risk
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,118.80000000000001,24,2,59.400000000000006,78,0,0,Other,6,0,0.23,Low Risk
17080,2011-11-17 12:59:00,2010-07-01 16:03:00,7,957.53,569,26,29.016060606060606,22,503,0,Loyal Customers,11,1,0.13666666666666666,Low Risk
17081,2011-11-14 12:56:00,2010-02-22 13:19:00,6,949.39,381,166,4.5864251207729465,25,629,0,Loyal Customers,11,1,0.02,Low Risk
17082,2011-11-06 15:17:00,2009-12-15 11:25:00,6,4732.03,2526,117,27.835470588235292,33,691,0,Champions,13,1,0.013333333333333334,Low Risk
17083,2011-08-22 15:43:00,2010-02-09 11:46:00,9,4049.79,1955,30,35.2155652173913,109,559,1,Loyal Customers,13,1,0.7133333333333334,High Risk
17084,2011-11-04 14:54:00,2010-11-08 14:20:00,3,5001.21,3178,263,17.797900355871885,35,361,0,High Value Customers,12,1,0.21666666666666667,Low Risk
17085,2011-08-08 14:15:00,2009-12-06 12:16:00,28,7847.67,3583,411,7.951033434650456,123,610,1,Loyal Customers,13,1,0.6466666666666666,High Risk
17086,2011-12-02 13:54:00,2011-10-07 11:22:00,6,2050.08,1859,76,21.355,7,56,0,Champions,13,1,0.25,Low Risk
17087,2009-12-02 10:41:00,2009-12-02 10:41:00,1,221.53,113,12,18.460833333333333,738,0,1,Other,4,0,0.9233333333333333,High Risk
17088,2011-11-11 14:23:00,2011-03-31 09:48:00,4,1991.01,868,96,17.313130434782607,28,225,0,Champions,12,1,0.8,High Risk
17089,2010-11-18 15:33:00,2010-11-18 15:33:00,1,128.45,35,4,32.1125,386,0,1,Other,5,0,0.9366666666666666,High Risk
17090,2011-12-05 13:44:00,2010-07-19 16:02:00,13,3080.1800000000003,1344,54,34.224222222222224,4,503,0,Champions,15,1,0.09666666666666666,Low Risk
17091,2011-12-07 10:43:00,2009-12-16 15:45:00,19,7495.75,3732,242,16.474175824175823,3,720,0,Champions,15,1,0.0033333333333333335,Low Risk
17092,2011-10-20 19:51:00,2010-02-02 16:42:00,11,5511.41,3768,273,14.059719387755102,50,625,0,Champions,14,1,0.04666666666666667,Low Risk
17093,2010-04-26 10:22:00,2010-04-26 10:22:00,1,235.88,114,13,18.144615384615385,593,0,1,Other,4,0,0.96,High Risk
17094,2011-01-21 13:09:00,2010-10-12 10:48:00,2,402.20000000000005,212,18,22.34444444444445,322,101,1,At Risk,7,0,0.88,High Risk
17095,2011-11-17 12:21:00,2009-12-15 12:32:00,7,2572.25,1695,110,18.775547445255473,23,701,0,Champions,12,1,0.016666666666666666,Low Risk
17096,2011-11-24 15:01:00,2010-06-02 14:48:00,11,3697.9300000000003,1559,162,18.03868292682927,15,540,0,Champions,15,1,0.17333333333333334,Low Risk
17097,2011-12-07 17:05:00,2010-10-05 14:09:00,9,1143.36,582,182,4.282247191011235,2,428,0,Loyal Customers,13,1,0.19,Low Risk
17098,2010-11-23 12:13:00,2010-06-17 10:30:00,3,591.07,125,10,32.83722222222222,382,159,1,At Risk,7,0,0.96,High Risk
17099,2010-06-24 16:25:00,2010-06-24 16:25:00,1,582.17,317,40,14.55425,533,0,1,Other,5,0,0.9133333333333333,High Risk
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,971.74,800,65,14.949846153846154,18,0,0,Other,11,0,0.26,Low Risk
17101,2011-11-29 13:57:00,2010-06-07 15:12:00,7,2507.05,1175,54,34.34315068493151,10,539,0,Champions,13,1,0.12333333333333334,Low Risk
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,2,1,25.5,262,0,1,Other,5,0,0.9066666666666666,High Risk
17103,2009-12-17 14:08:00,2009-12-17 14:08:00,1,424.3,471,32,13.259375,722,0,1,Other,5,0,0.8233333333333334,High Risk
17104,2010-10-12 12:21:00,2010-10-12 12:21:00,1,474.03000000000003,149,19,24.948947368421056,424,0,1,Other,5,0,0.33,Medium Risk
17105,2011-07-03 15:53:00,2011-02-06 14:46:00,2,665.78,693,80,7.397555555555555,159,147,1,Other,9,0,0.7166666666666667,High Risk
17106,2010-11-15 14:11:00,2010-11-15 14:11:00,1,481.58000000000004,153,51,9.442745098039216,389,0,1,Other,6,0,0.9133333333333333,High Risk
